raceId,driverId,constructorId,z_score,year,code,cyd,dd,name
3,2,2,0.9116211469902453,2009,HEI,330,1,BMW Sauber
5,2,2,0.9148032730348232,2009,HEI,330,1,BMW Sauber
7,2,2,0.9726787110814822,2009,HEI,330,1,BMW Sauber
9,2,2,0.4958080288909584,2009,HEI,330,1,BMW Sauber
10,2,2,0.9524328229720197,2009,HEI,330,1,BMW Sauber
11,2,2,0.31348013612831493,2009,HEI,330,1,BMW Sauber
12,2,2,-0.8093654608583289,2009,HEI,330,1,BMW Sauber
13,2,2,0.2432015828087055,2009,HEI,330,1,BMW Sauber
15,2,2,-0.27866325847222834,2009,HEI,330,1,BMW Sauber
17,2,2,-0.6409365267208358,2009,HEI,330,1,BMW Sauber
19,9,2,-1.279023090748067,2008,KUB,329,8,BMW Sauber
20,9,2,-1.1162943791775748,2008,KUB,329,8,BMW Sauber
21,9,2,-0.9820052693166479,2008,KUB,329,8,BMW Sauber
22,9,2,-0.6401546206624243,2008,KUB,329,8,BMW Sauber
23,9,2,-1.299237092020041,2008,KUB,329,8,BMW Sauber
24,9,2,-2.195921000599007,2008,KUB,329,8,BMW Sauber
25,9,2,-0.5198739561112242,2008,KUB,329,8,BMW Sauber
27,9,2,-0.43480549908862537,2008,KUB,329,8,BMW Sauber
28,9,2,0.587771454277276,2008,KUB,329,8,BMW Sauber
29,9,2,-0.5451797165558283,2008,KUB,329,8,BMW Sauber
30,9,2,-0.31497665496451616,2008,KUB,329,8,BMW Sauber
31,9,2,-0.8924720397616687,2008,KUB,329,8,BMW Sauber
32,9,2,0.7781673957233202,2008,KUB,329,8,BMW Sauber
33,9,2,-1.3028465094232884,2008,KUB,329,8,BMW Sauber
34,9,2,-0.552906514206985,2008,KUB,329,8,BMW Sauber
38,9,2,0.0704191166245192,2007,KUB,328,8,BMW Sauber
39,9,2,-0.08476900311273694,2007,KUB,328,8,BMW Sauber
43,9,2,0.07070353156664891,2007,KUB,328,8,BMW Sauber
44,9,2,0.7944303237429453,2007,KUB,328,8,BMW Sauber
45,9,2,0.8954582431306347,2007,KUB,328,8,BMW Sauber
46,9,2,0.16739337599120566,2007,KUB,328,8,BMW Sauber
47,9,2,0.5278883153301865,2007,KUB,328,8,BMW Sauber
48,9,2,0.4455534043627697,2007,KUB,328,8,BMW Sauber
49,9,2,0.8145701937620771,2007,KUB,328,8,BMW Sauber
50,9,2,0.30362604041035673,2007,KUB,328,8,BMW Sauber
52,9,2,0.8734848552263946,2007,KUB,328,8,BMW Sauber
67,9,2,-0.4396549613099263,2006,KUB,327,8,BMW Sauber
69,9,2,1.4981912438842757,2006,KUB,327,8,BMW Sauber
70,9,2,1.9394197650584233,2006,KUB,327,8,BMW Sauber
3,9,2,1.268994259902142,2009,KUB,330,8,BMW Sauber
7,9,2,0.22475070970551153,2009,KUB,330,8,BMW Sauber
9,9,2,0.769232116726129,2009,KUB,330,8,BMW Sauber
10,9,2,1.0872047014547266,2009,KUB,330,8,BMW Sauber
11,9,2,-0.14139301107779242,2009,KUB,330,8,BMW Sauber
12,9,2,-0.8594738638794028,2009,KUB,330,8,BMW Sauber
14,9,2,0.39735469870411494,2009,KUB,330,8,BMW Sauber
15,9,2,0.22266535354378822,2009,KUB,330,8,BMW Sauber
16,9,2,-1.2971505086412507,2009,KUB,330,8,BMW Sauber
17,9,2,0.31410047888376486,2009,KUB,330,8,BMW Sauber
42,20,2,1.1901543969051906,2007,VET,328,19,BMW Sauber
54,35,2,1.4313537746154967,2006,VIL,327,30,BMW Sauber
55,35,2,0.5346146603877284,2006,VIL,327,30,BMW Sauber
56,35,2,1.5835196430312635,2006,VIL,327,30,BMW Sauber
57,35,2,1.3030254720825003,2006,VIL,327,30,BMW Sauber
60,35,2,1.210289156157505,2006,VIL,327,30,BMW Sauber
72,2,3,-0.7042614331372384,2005,HEI,416,1,Williams
74,2,3,0.6483894970891102,2005,HEI,416,1,Williams
76,2,3,-0.9793420846012316,2005,HEI,416,1,Williams
77,2,3,-1.0670853292836702,2005,HEI,416,1,Williams
83,2,3,1.1773860900830884,2005,HEI,416,1,Williams
18,3,3,-0.23186389175560793,2008,ROS,419,2,Williams
20,3,3,0.6401554930959638,2008,ROS,419,2,Williams
22,3,3,1.0240340743577088,2008,ROS,419,2,Williams
24,3,3,0.5265484737972719,2008,ROS,419,2,Williams
27,3,3,0.19264212446795448,2008,ROS,419,2,Williams
29,3,3,0.5959416461086269,2008,ROS,419,2,Williams
31,3,3,1.3223374884267594,2008,ROS,419,2,Williams
32,3,3,-1.2341825329310798,2008,ROS,419,2,Williams
33,3,3,1.0162686492274289,2008,ROS,419,2,Williams
38,3,3,1.2769710079288439,2007,ROS,418,2,Williams
39,3,3,1.0537614797718007,2007,ROS,418,2,Williams
41,3,3,0.8385113627736774,2007,ROS,418,2,Williams
43,3,3,1.237645903476652,2007,ROS,418,2,Williams
46,3,3,0.6244363911274835,2007,ROS,418,2,Williams
47,3,3,0.48983999614300067,2007,ROS,418,2,Williams
48,3,3,0.6594711737853189,2007,ROS,418,2,Williams
49,3,3,0.5740177056827482,2007,ROS,418,2,Williams
52,3,3,0.6113230116024834,2007,ROS,418,2,Williams
53,3,3,0.6644541563403467,2006,ROS,417,2,Williams
56,3,3,1.4874163819369524,2006,ROS,417,2,Williams
57,3,3,0.9086844334152285,2006,ROS,417,2,Williams
60,3,3,1.2341352117595374,2006,ROS,417,2,Williams
1,3,3,0.45461946617978044,2009,ROS,420,2,Williams
2,3,3,0.7504961225523036,2009,ROS,420,2,Williams
4,3,3,0.5812208586306242,2009,ROS,420,2,Williams
5,3,3,1.500926242573995,2009,ROS,420,2,Williams
6,3,3,0.25312339904202347,2009,ROS,420,2,Williams
7,3,3,-0.3836854099979053,2009,ROS,420,2,Williams
8,3,3,-0.16288995515905222,2009,ROS,420,2,Williams
9,3,3,-0.9672079357169938,2009,ROS,420,2,Williams
10,3,3,-0.7604730117332049,2009,ROS,420,2,Williams
11,3,3,-0.7325597002110609,2009,ROS,420,2,Williams
12,3,3,0.1443007254938938,2009,ROS,420,2,Williams
14,3,3,0.5729013208350426,2009,ROS,420,2,Williams
15,3,3,-0.4369310213485369,2009,ROS,420,2,Williams
17,3,3,0.21658016805470934,2009,ROS,420,2,Williams
21,6,3,1.0236665872550512,2008,NAK,419,5,Williams
23,6,3,0.8170810514097417,2008,NAK,419,5,Williams
27,6,3,1.1322809466555437,2008,NAK,419,5,Williams
31,6,3,1.017918439414896,2008,NAK,419,5,Williams
32,6,3,0.015150710807833792,2008,NAK,419,5,Williams
34,6,3,1.2741617853702374,2008,NAK,419,5,Williams
7,6,3,1.0574411267241461,2009,NAK,420,5,Williams
8,6,3,1.0408869810167363,2009,NAK,420,5,Williams
9,6,3,0.52988749252546,2009,NAK,420,5,Williams
10,6,3,0.8802980784608911,2009,NAK,420,5,Williams
12,6,3,0.8340754061649043,2009,NAK,420,5,Williams
13,6,3,1.753834818216531,2009,NAK,420,5,Williams
14,6,3,0.43452315564481525,2009,NAK,420,5,Williams
15,6,3,1.592256217763911,2009,NAK,420,5,Williams
17,6,3,0.8219116910123752,2009,NAK,420,5,Williams
1020,9,3,0.5286164846943847,2019,KUB,430,8,Williams
1024,9,3,1.0421662577807627,2019,KUB,430,8,Williams
901,13,3,1.1911584657878493,2014,MAS,425,12,Williams
902,13,3,-0.1959708201309034,2014,MAS,425,12,Williams
907,13,3,-0.5219806362631444,2014,MAS,425,12,Williams
910,13,3,-0.34944333435017727,2014,MAS,425,12,Williams
911,13,3,0.7980453512439682,2014,MAS,425,12,Williams
912,13,3,-1.02632292894243,2014,MAS,425,12,Williams
913,13,3,-0.3920383814482366,2014,MAS,425,12,Williams
914,13,3,0.9726806568818723,2014,MAS,425,12,Williams
915,13,3,0.8609261589965873,2014,MAS,425,12,Williams
916,13,3,-0.756560283618133,2014,MAS,425,12,Williams
917,13,3,-0.14654097339803873,2014,MAS,425,12,Williams
918,13,3,-1.7399374961074514,2014,MAS,425,12,Williams
926,13,3,0.12581262693207065,2015,MAS,426,12,Williams
927,13,3,0.8028731650003079,2015,MAS,426,12,Williams
928,13,3,-0.24117836180205726,2015,MAS,426,12,Williams
930,13,3,1.363397005909321,2015,MAS,426,12,Williams
932,13,3,0.7875416361096081,2015,MAS,426,12,Williams
933,13,3,-0.4030628839099475,2015,MAS,426,12,Williams
934,13,3,-0.11059324286484437,2015,MAS,426,12,Williams
936,13,3,0.8455344574148828,2015,MAS,426,12,Williams
937,13,3,0.1436447097069446,2015,MAS,426,12,Williams
938,13,3,0.15619833227648078,2015,MAS,426,12,Williams
941,13,3,-0.43865485515030905,2015,MAS,426,12,Williams
943,13,3,-0.39328516199335456,2015,MAS,426,12,Williams
945,13,3,0.9096404201072258,2015,MAS,426,12,Williams
948,13,3,0.07479311898716784,2016,MAS,427,12,Williams
950,13,3,0.23087120827133625,2016,MAS,427,12,Williams
951,13,3,1.527257523710036,2016,MAS,427,12,Williams
952,13,3,1.2943647582094717,2016,MAS,427,12,Williams
955,13,3,1.0091886579495308,2016,MAS,427,12,Williams
960,13,3,0.45771624805141176,2016,MAS,427,12,Williams
961,13,3,0.9658725349337101,2016,MAS,427,12,Williams
964,13,3,1.398985877355765,2016,MAS,427,12,Williams
966,13,3,1.3278965256770516,2016,MAS,427,12,Williams
968,13,3,0.718537779579958,2016,MAS,427,12,Williams
969,13,3,2.1047843648285824,2017,MAS,428,12,Williams
971,13,3,0.2778461742743368,2017,MAS,428,12,Williams
974,13,3,0.4489533289888586,2017,MAS,428,12,Williams
980,13,3,0.06529396858186808,2017,MAS,428,12,Williams
981,13,3,0.926583478435233,2017,MAS,428,12,Williams
982,13,3,1.2384372472464311,2017,MAS,428,12,Williams
987,13,3,1.2028204492310464,2017,MAS,428,12,Williams
240,14,3,1.0,1995,COU,406,13,Williams
242,14,3,1.1497161416434343,1995,COU,406,13,Williams
246,14,3,0.5628051301516946,1995,COU,406,13,Williams
247,14,3,-0.5598456971990764,1995,COU,406,13,Williams
248,14,3,-0.9061904760374656,1995,COU,406,13,Williams
249,14,3,1.0,1995,COU,406,13,Williams
252,14,3,-1.062002788034727,1995,COU,406,13,Williams
253,14,3,1.4109279475489576,1995,COU,406,13,Williams
254,14,3,-0.30505066104989426,1995,COU,406,13,Williams
267,14,3,1.2791086030472516,1994,COU,405,13,Williams
269,14,3,-1.168212880870204,1994,COU,405,13,Williams
53,17,3,-0.06120005385693067,2006,WEB,417,16,Williams
56,17,3,-0.008014548397382722,2006,WEB,417,16,Williams
67,17,3,1.9208578257200104,2006,WEB,417,16,Williams
68,17,3,1.061220827631504,2006,WEB,417,16,Williams
71,17,3,-0.532290338652859,2005,WEB,416,16,Williams
73,17,3,1.2948397745479645,2005,WEB,416,16,Williams
74,17,3,1.001988636688536,2005,WEB,416,16,Williams
75,17,3,1.2336968838630595,2005,WEB,416,16,Williams
76,17,3,-0.6400717477237067,2005,WEB,416,16,Williams
78,17,3,1.0083404417971453,2005,WEB,416,16,Williams
86,17,3,0.4542533301501352,2005,WEB,416,16,Williams
88,17,3,-0.601432759734277,2005,WEB,416,16,Williams
89,17,3,-0.12928138755868698,2005,WEB,416,16,Williams
161,18,3,0.8412192390938463,2000,BUT,411,17,Williams
168,18,3,-0.5349742824499342,2000,BUT,411,17,Williams
170,18,3,-0.2056265654023225,2000,BUT,411,17,Williams
173,18,3,1.003644660269682,2000,BUT,411,17,Williams
337,22,3,0.6142784079171579,2010,BAR,421,21,Williams
338,22,3,0.7219456219337331,2010,BAR,421,21,Williams
340,22,3,1.0177483631109114,2010,BAR,421,21,Williams
345,22,3,-0.4983364591073433,2010,BAR,421,21,Williams
346,22,3,-0.26969337428982837,2010,BAR,421,21,Williams
350,22,3,1.0928765469802204,2010,BAR,421,21,Williams
351,22,3,-0.12708762108429733,2010,BAR,421,21,Williams
352,22,3,1.042511735830884,2010,BAR,421,21,Williams
353,22,3,0.4777504038995065,2010,BAR,421,21,Williams
355,22,3,0.7948972689890184,2010,BAR,421,21,Williams
843,22,3,1.5916738866657427,2011,BAR,422,21,Williams
847,22,3,0.7927084604142812,2011,BAR,422,21,Williams
855,22,3,1.0024149506342062,2011,BAR,422,21,Williams
856,22,3,1.8396302014781443,2011,BAR,422,21,Williams
90,23,3,0.6994229762068335,2004,SCH,415,22,Williams
92,23,3,1.1626601448558826,2004,SCH,415,22,Williams
93,23,3,1.7162361263778498,2004,SCH,415,22,Williams
94,23,3,1.316992386870359,2004,SCH,415,22,Williams
106,23,3,-0.9587928135173415,2004,SCH,415,22,Williams
107,23,3,0.4673223912486452,2004,SCH,415,22,Williams
108,23,3,0.5377405886753215,2003,SCH,414,22,Williams
109,23,3,1.2348914320541577,2003,SCH,414,22,Williams
110,23,3,1.4190808824152266,2003,SCH,414,22,Williams
111,23,3,-0.3867281750050642,2003,SCH,414,22,Williams
114,23,3,0.15948323138148016,2003,SCH,414,22,Williams
115,23,3,-0.7332446587365343,2003,SCH,414,22,Williams
116,23,3,-1.432914598502185,2003,SCH,414,22,Williams
117,23,3,-1.3828763593455216,2003,SCH,414,22,Williams
118,23,3,0.8577686029558016,2003,SCH,414,22,Williams
120,23,3,-0.016605045734118844,2003,SCH,414,22,Williams
125,23,3,-1.5821071162416898,2002,SCH,413,22,Williams
126,23,3,-1.2099985464253218,2002,SCH,413,22,Williams
127,23,3,-0.4640949337356419,2002,SCH,413,22,Williams
129,23,3,-0.6876750698651309,2002,SCH,413,22,Williams
130,23,3,1.414083039093783,2002,SCH,413,22,Williams
132,23,3,0.8863285269373362,2002,SCH,413,22,Williams
134,23,3,0.9967225620258464,2002,SCH,413,22,Williams
135,23,3,0.2910703780322449,2002,SCH,413,22,Williams
136,23,3,-0.662863619925426,2002,SCH,413,22,Williams
137,23,3,0.458369667988321,2002,SCH,413,22,Williams
142,23,3,0.3655968576449768,2001,SCH,412,22,Williams
144,23,3,-1.0521001318812733,2001,SCH,412,22,Williams
148,23,3,-1.4648918763738759,2001,SCH,412,22,Williams
149,23,3,-0.03252528826440633,2001,SCH,412,22,Williams
150,23,3,-0.5071812116414846,2001,SCH,412,22,Williams
152,23,3,-2.2870703329026614,2001,SCH,412,22,Williams
153,23,3,0.8363723281242311,2001,SCH,412,22,Williams
154,23,3,0.9019523502963163,2001,SCH,412,22,Williams
155,23,3,-0.6863748571245389,2001,SCH,412,22,Williams
157,23,3,0.13003124000391061,2001,SCH,412,22,Williams
158,23,3,-0.5811711866407698,2000,SCH,411,22,Williams
161,23,3,0.2757958727559813,2000,SCH,411,22,Williams
162,23,3,0.07409636524093688,2000,SCH,411,22,Williams
166,23,3,0.8191614965402944,2000,SCH,411,22,Williams
168,23,3,-0.22608173327391523,2000,SCH,411,22,Williams
169,23,3,0.8055180487872077,2000,SCH,411,22,Williams
170,23,3,-0.5675366701825146,2000,SCH,411,22,Williams
171,23,3,0.3546161855250162,2000,SCH,411,22,Williams
175,23,3,-0.8898760792830649,1999,SCH,410,22,Williams
179,23,3,1.8966632702538864,1999,SCH,410,22,Williams
180,23,3,0.022929930857718973,1999,SCH,410,22,Williams
181,23,3,0.03350438591054974,1999,SCH,410,22,Williams
182,23,3,-0.8307057940668577,1999,SCH,410,22,Williams
184,23,3,-0.5272913878638277,1999,SCH,410,22,Williams
186,23,3,-0.4439008701918325,1999,SCH,410,22,Williams
187,23,3,-1.2482134041762176,1999,SCH,410,22,Williams
188,23,3,-0.019106978005359068,1999,SCH,410,22,Williams
190,23,3,0.8489598063053726,1999,SCH,410,22,Williams
37,25,3,1.2948067529644274,2007,WUR,418,24,Williams
41,25,3,-1.1340399049785899,2007,WUR,418,24,Williams
45,25,3,0.38100126991676997,2007,WUR,418,24,Williams
47,25,3,1.4666456071380305,2007,WUR,418,24,Williams
90,31,3,0.9962461773070287,2004,MON,415,27,Williams
91,31,3,-0.906662379740828,2004,MON,415,27,Williams
93,31,3,-0.26829590557197774,2004,MON,415,27,Williams
99,31,3,0.617300082852188,2004,MON,415,27,Williams
100,31,3,-0.4079354828126724,2004,MON,415,27,Williams
101,31,3,-0.6648632022849927,2004,MON,415,27,Williams
102,31,3,0.9400852128646481,2004,MON,415,27,Williams
104,31,3,-0.04172692419321102,2004,MON,415,27,Williams
105,31,3,0.16190169510735808,2004,MON,415,27,Williams
106,31,3,0.6809921509543896,2004,MON,415,27,Williams
107,31,3,-1.6835185244597035,2004,MON,415,27,Williams
108,31,3,-1.0564345048680568,2003,MON,414,27,Williams
111,31,3,1.5985998546492226,2003,MON,414,27,Williams
112,31,3,1.6689027629414577,2003,MON,414,27,Williams
114,31,3,-1.262477935583363,2003,MON,414,27,Williams
115,31,3,-0.7148651256639232,2003,MON,414,27,Williams
116,31,3,-0.7931927370838011,2003,MON,414,27,Williams
117,31,3,-0.7393504891184018,2003,MON,414,27,Williams
118,31,3,-1.476745741938209,2003,MON,414,27,Williams
119,31,3,-1.7297099581304667,2003,MON,414,27,Williams
120,31,3,-0.06188393250718637,2003,MON,414,27,Williams
121,31,3,-0.6681258581475352,2003,MON,414,27,Williams
124,31,3,0.38224916988067476,2002,MON,413,27,Williams
125,31,3,-0.11512313813107365,2002,MON,413,27,Williams
126,31,3,0.9092059808790803,2002,MON,413,27,Williams
127,31,3,0.400624460908101,2002,MON,413,27,Williams
128,31,3,-0.5335971242580801,2002,MON,413,27,Williams
129,31,3,-0.7152183878979972,2002,MON,413,27,Williams
133,31,3,1.2557357961396496,2002,MON,413,27,Williams
134,31,3,0.9381477312812965,2002,MON,413,27,Williams
135,31,3,-0.1846046356344712,2002,MON,413,27,Williams
137,31,3,-0.7001030991192817,2002,MON,413,27,Williams
139,31,3,-0.482942923631964,2002,MON,413,27,Williams
140,31,3,0.2540092544214223,2002,MON,413,27,Williams
145,31,3,-0.4220023668382808,2001,MON,412,27,Williams
149,31,3,-1.2181013188405347,2001,MON,412,27,Williams
151,31,3,1.0639963455389916,2001,MON,412,27,Williams
155,31,3,-1.1859559233555892,2001,MON,412,27,Williams
157,31,3,-1.0095621448019862,2001,MON,412,27,Williams
194,35,3,0.5584228334913659,1998,VIL,409,30,Williams
198,35,3,1.6377571663674757,1998,VIL,409,30,Williams
200,35,3,0.6207422371770192,1998,VIL,409,30,Williams
201,35,3,-1.0826252021532476,1998,VIL,409,30,Williams
202,35,3,0.47837085689876524,1998,VIL,409,30,Williams
206,35,3,0.5117034406675907,1998,VIL,409,30,Williams
208,35,3,-1.4389662900857718,1997,VIL,408,30,Williams
209,35,3,-1.332414186479881,1997,VIL,408,30,Williams
212,35,3,-1.4011749137032528,1997,VIL,408,30,Williams
214,35,3,0.6721263961389603,1997,VIL,408,30,Williams
215,35,3,-1.0970749996830633,1997,VIL,408,30,Williams
217,35,3,-1.3492156616191702,1997,VIL,408,30,Williams
218,35,3,-0.3793890532777883,1997,VIL,408,30,Williams
219,35,3,-0.6404994136739524,1997,VIL,408,30,Williams
220,35,3,-1.2089766072888388,1997,VIL,408,30,Williams
221,35,3,-1.5665487521858454,1997,VIL,408,30,Williams
223,35,3,-0.827129265531056,1997,VIL,408,30,Williams
224,35,3,-0.4998708795125249,1996,VIL,407,30,Williams
226,35,3,-1.1456108600539576,1996,VIL,407,30,Williams
227,35,3,-1.4683310953470947,1996,VIL,407,30,Williams
230,35,3,0.7757183235536109,1996,VIL,407,30,Williams
231,35,3,-0.9197594329972548,1996,VIL,407,30,Williams
232,35,3,-1.0145516560756218,1996,VIL,407,30,Williams
233,35,3,-1.4437819497783506,1996,VIL,407,30,Williams
234,35,3,-0.3695924326521735,1996,VIL,407,30,Williams
235,35,3,-0.7168395359745721,1996,VIL,407,30,Williams
236,35,3,-0.8721897009755823,1996,VIL,407,30,Williams
238,35,3,-1.544523154617799,1996,VIL,407,30,Williams
85,42,3,0.15396277548626794,2005,PIZ,416,33,Williams
101,42,3,0.09116906786638408,2004,PIZ,415,33,Williams
104,42,3,0.013554788863851544,2004,PIZ,415,33,Williams
99,48,3,1.4930744581837585,2004,,415,36,Williams
100,48,3,1.555371393401144,2004,,415,36,Williams
121,48,3,1.7371825819111413,2003,,414,36,Williams
194,49,3,1.314147803468505,1998,,409,37,Williams
201,49,3,0.5089942154803411,1998,,409,37,Williams
202,49,3,0.9868563969502401,1998,,409,37,Williams
203,49,3,0.6797944804149039,1998,,409,37,Williams
205,49,3,0.7622188048874519,1998,,409,37,Williams
206,49,3,0.4576463540459824,1998,,409,37,Williams
208,49,3,1.7336066259771443,1997,,408,37,Williams
210,49,3,-1.0143529139676113,1997,,408,37,Williams
212,49,3,1.2623647116172325,1997,,408,37,Williams
213,49,3,-0.5713368808845382,1997,,408,37,Williams
214,49,3,-1.0303151674332272,1997,,408,37,Williams
218,49,3,-0.674065654353551,1997,,408,37,Williams
219,49,3,-0.729022870713295,1997,,408,37,Williams
220,49,3,-1.027068444516755,1997,,408,37,Williams
221,49,3,-0.7905208532280351,1997,,408,37,Williams
222,49,3,-1.4112020684099988,1997,,408,37,Williams
223,49,3,-0.7495468786790624,1997,,408,37,Williams
182,70,3,0.98526609945548,1999,,410,50,Williams
186,70,3,0.13242989418271356,1999,,410,50,Williams
187,70,3,0.19713299810016494,1999,,410,50,Williams
224,71,3,-1.6503140349421555,1996,,407,51,Williams
225,71,3,-1.0,1996,,407,51,Williams
226,71,3,-1.5643224559994058,1996,,407,51,Williams
227,71,3,-0.3441052129172448,1996,,407,51,Williams
228,71,3,-1.412772493190151,1996,,407,51,Williams
231,71,3,-1.0652445420245764,1996,,407,51,Williams
232,71,3,-1.348186902902301,1996,,407,51,Williams
234,71,3,-1.2687068568593216,1996,,407,51,Williams
235,71,3,-0.6973291651155865,1996,,407,51,Williams
236,71,3,-0.10943366932079096,1996,,407,51,Williams
238,71,3,-0.9464441688383352,1996,,407,51,Williams
239,71,3,-1.36990353792198,1996,,407,51,Williams
241,71,3,-0.916957459724985,1995,,406,51,Williams
242,71,3,-1.3877671891327048,1995,,406,51,Williams
243,71,3,1.4315459255746916,1995,,406,51,Williams
244,71,3,-0.02071674754261534,1995,,406,51,Williams
246,71,3,-0.562226854359321,1995,,406,51,Williams
249,71,3,-1.0,1995,,406,51,Williams
250,71,3,-0.9029230478475794,1995,,406,51,Williams
252,71,3,-0.4737386495982526,1995,,406,51,Williams
254,71,3,1.3484384003777752,1995,,406,51,Williams
256,71,3,0.0,1995,,406,51,Williams
261,71,3,-1.010659887479007,1994,,405,51,Williams
262,71,3,-0.24386964728540766,1994,,405,51,Williams
263,71,3,-0.4072345131239723,1994,,405,51,Williams
264,71,3,-1.6368642153453392,1994,,405,51,Williams
266,71,3,-0.3240499826518752,1994,,405,51,Williams
267,71,3,-1.4890627858772367,1994,,405,51,Williams
268,71,3,-1.0542180711286884,1994,,405,51,Williams
269,71,3,-1.2014230688435237,1994,,405,51,Williams
270,71,3,-0.5745142796294765,1994,,405,51,Williams
271,71,3,-1.363011339641268,1994,,405,51,Williams
274,71,3,-0.7652198032567914,1993,,404,51,Williams
275,71,3,1.0,1993,,404,51,Williams
278,71,3,0.4935891559737516,1993,,404,51,Williams
279,71,3,1.3629008530781288,1993,,404,51,Williams
280,71,3,-1.1590827939590873,1993,,404,51,Williams
283,71,3,-1.4106854616028965,1993,,404,51,Williams
284,71,3,-0.7241710415690381,1993,,404,51,Williams
285,71,3,-1.0,1993,,404,51,Williams
286,71,3,-0.39081177499078423,1993,,404,51,Williams
287,71,3,0.7011683580086999,1993,,404,51,Williams
288,71,3,1.3639658266582078,1993,,404,51,Williams
271,95,3,-0.19087993760658656,1994,,405,66,Williams
272,95,3,-1.0186556675646452,1994,,405,66,Williams
289,95,3,-1.4764418971910107,1992,,403,66,Williams
290,95,3,-1.3921249167174792,1992,,403,66,Williams
291,95,3,-1.0,1992,,403,66,Williams
292,95,3,-1.1098386545003731,1992,,403,66,Williams
293,95,3,-1.1896895948775272,1992,,403,66,Williams
294,95,3,-1.0094839590477924,1992,,403,66,Williams
296,95,3,-1.3218653113108474,1992,,403,66,Williams
297,95,3,-1.9138509215812929,1992,,403,66,Williams
298,95,3,-1.301764623370459,1992,,403,66,Williams
299,95,3,-0.019309054192396723,1992,,403,66,Williams
300,95,3,-0.5323791612566003,1992,,403,66,Williams
302,95,3,-1.0,1992,,403,66,Williams
308,95,3,-0.1835503494502668,1991,,402,66,Williams
310,95,3,-0.6819675384571077,1991,,402,66,Williams
311,95,3,-1.1451031464951278,1991,,402,66,Williams
312,95,3,-1.3538547067600342,1991,,402,66,Williams
313,95,3,-1.1107509418350887,1991,,402,66,Williams
314,95,3,-0.8857492353939017,1991,,402,66,Williams
316,95,3,-1.509270550727519,1991,,402,66,Williams
318,95,3,-1.1108597839220993,1991,,402,66,Williams
320,95,3,-1.534097224018882,1991,,402,66,Williams
379,95,3,-0.7327039597894586,1988,,399,66,Williams
385,95,3,-0.9127303095967917,1988,,399,66,Williams
389,95,3,-1.4553684110390828,1987,,398,66,Williams
393,95,3,-0.8590084239136857,1987,,398,66,Williams
394,95,3,-1.0,1987,,398,66,Williams
397,95,3,-1.0,1987,,398,66,Williams
398,95,3,0.07306090111279813,1987,,398,66,Williams
400,95,3,-1.3251412418704767,1987,,398,66,Williams
401,95,3,-1.2801587317709484,1987,,398,66,Williams
405,95,3,-0.7064174494473026,1986,,397,66,Williams
407,95,3,1.243104213177888,1986,,397,66,Williams
408,95,3,-1.023956980390447,1986,,397,66,Williams
409,95,3,-1.0711247009682245,1986,,397,66,Williams
411,95,3,-1.379780777778464,1986,,397,66,Williams
412,95,3,-1.0,1986,,397,66,Williams
413,95,3,0.374928296091266,1986,,397,66,Williams
416,95,3,-0.5824941859133498,1986,,397,66,Williams
417,95,3,-1.1170572605854956,1986,,397,66,Williams
424,95,3,1.8537769130479764,1985,,396,66,Williams
428,95,3,1.0943892998147995,1985,,396,66,Williams
432,95,3,-0.3984646262953181,1985,,396,66,Williams
433,95,3,-1.350639846225194,1985,,396,66,Williams
434,95,3,-1.0,1985,,396,66,Williams
273,117,3,-1.0,1993,,404,74,Williams
276,117,3,-1.0,1993,,404,74,Williams
277,117,3,-1.3114363276560008,1993,,404,74,Williams
279,117,3,-1.0083692979875962,1993,,404,74,Williams
280,117,3,-1.1821186905394387,1993,,404,74,Williams
281,117,3,-1.1003762268403303,1993,,404,74,Williams
282,117,3,-1.6961771558265015,1993,,404,74,Williams
284,117,3,-0.3575448896496082,1993,,404,74,Williams
286,117,3,-0.647649479967784,1993,,404,74,Williams
287,117,3,-0.9972149520236113,1993,,404,74,Williams
288,117,3,-0.35841233713058107,1993,,404,74,Williams
289,119,3,-0.4803269531486069,1992,,403,76,Williams
290,119,3,-0.32596687017712034,1992,,403,76,Williams
291,119,3,1.0,1992,,403,76,Williams
293,119,3,-0.7861162074226176,1992,,403,76,Williams
294,119,3,0.0433822975067034,1992,,403,76,Williams
296,119,3,0.225611999052991,1992,,403,76,Williams
297,119,3,-0.2913775758039132,1992,,403,76,Williams
300,119,3,-0.27811341731171396,1992,,403,76,Williams
301,119,3,1.296363398645548,1992,,403,76,Williams
303,119,3,-0.9057702141308146,1992,,403,76,Williams
306,119,3,-0.952937959871916,1991,,402,76,Williams
309,119,3,-0.16452299781356952,1991,,402,76,Williams
310,119,3,-0.7319515537840056,1991,,402,76,Williams
313,119,3,-0.7315849012666337,1991,,402,76,Williams
314,119,3,0.0795792386417731,1991,,402,76,Williams
315,119,3,0.24417776638070338,1991,,402,76,Williams
317,119,3,-1.7117085639661618,1991,,402,76,Williams
318,119,3,-0.5582492742625111,1991,,402,76,Williams
319,119,3,0.6305040750871864,1991,,402,76,Williams
320,119,3,-0.0680399563915676,1991,,402,76,Williams
323,119,3,-0.7286315066837428,1990,,401,76,Williams
326,119,3,1.404291110351566,1990,,401,76,Williams
327,119,3,1.6750315204792323,1990,,401,76,Williams
